document_id;product_code;quantity;amount
1130;13877;1;98250
1131;11788;1;"2656,5"
1131;14656;1;726
1132;13877;1;47250
1133;12367;1;"8236,8"
1134;7596;1;8000
1134;9225;1;16800
1134;10035;1;4160
1135;10585;1;425060
1136;6790;1;8569
1136;7523;1;25978
1136;7551;1;34358
1136;10035;1;2000
1136;10487;1;55106
1136;12421;1;"38710,2"
1136;14598;1;"37279,8"
1136;14831;1;730622
1137;14831;1;"89663,6"
1138;11788;1;9271
1138;14656;1;11421
1139;10035;1;2400
1139;14214;1;22350
1140;10035;1;2800
1140;14353;1;17712
1141;7596;1;8000
1141;9225;1;20000
1141;10035;1;4160
1142;11811;1;23575
1143;10035;1;1960
1143;10557;1;"1887,5"
1143;11006;1;12464
1144;10035;1;60
1144;14824;1;"5107,5"
1145;10035;1;900
1145;13807;1;18711
1145;14806;1;3645
1146;10035;1;100
1146;13027;1;2673
1147;10035;1;2800
1147;14353;1;18696
1148;10573;1;761975
1149;10035;1;220
1149;14055;1;"2944,5"
1149;14914;1;7400
1150;10035;1;50
1150;14820;1;2230
1151;11463;1;35520
1152;14650;1;"632,5"
1153;11669;1;5775
1154;10035;1;120
1154;10587;1;2265
1154;10991;1;8305
1154;14834;1;6795
1155;11669;1;6342
1156;11051;1;3870
1157;10035;1;120
1157;10443;1;8140
1157;10697;1;8140
1158;10837;1;5180
1159;7594;1;14130
1159;10035;1;80
1160;14519;1;25197
1161;11724;1;"867,9"
1161;11777;1;6586
1162;11792;1;4674
1163;11693;1;5904
1164;8525;1;250
1164;14811;1;11221
1164;14820;1;10800
1165;10035;1;2000
1165;10873;1;51271
1165;14526;1;23625
1166;13994;1;36905
1167;14253;1;95817
1167;14495;1;59898
1167;14834;1;12835
1167;14953;1;4860
1167;14971;1;33975
1168;14197;1;24543
1169;14634;1;1150
1170;7600;1;13600
1170;10035;1;80
1171;8516;1;350
1171;14130;1;"8383,5"
1172;9003;1;240
1172;10035;1;140
1172;10587;1;"6417,5"
1172;14253;1;98154
1172;14971;1;16610
1173;14953;1;"4738,5"
1174;8636;1;1280
1174;10841;1;245375
1175;7723;1;29045
1175;10035;1;160
1176;14373;1;8172
1177;10035;1;1200
1177;10585;1;47340
1177;13796;1;30000
1178;14373;1;7945
1179;13825;1;16400
1179;14092;1;103080
1179;14492;1;274880
1180;11693;1;24600
1180;14805;1;20760
1180;14808;1;18240
1181;14607;1;13744
1182;10035;1;850
1182;14146;1;39950
1183;14500;1;"12823,5"
1183;14667;1;2645
1184;820;1;19200
1184;7642;1;16000
1184;7797;1;12000
1184;10035;1;2000
1184;14956;1;10350
1185;7603;1;8800
1185;7713;1;12800
1185;10035;1;4000
1186;14373;1;7820
1187;7441;1;5565
1187;7705;1;8745
1187;7846;1;62805
1187;7848;1;166950
1187;8124;1;45315
1187;8243;1;54060
1187;8517;1;2400
1187;8571;1;1420
1187;9004;1;2000
1187;10035;1;2000
1187;13017;1;9163
1188;11813;1;"631,2"
1189;9003;1;150
1189;11796;1;2337
1189;11800;1;3720
1189;14831;1;"2919,3"
1190;10035;1;400
1190;14274;1;19725
1191;10035;1;2000
1191;14746;1;17380
1192;10035;1;150
1192;10725;1;4235
1193;8243;1;300800
1194;10035;1;2000
1194;14685;1;11325
1195;10035;1;400
1195;14274;1;20100
1196;14519;1;3450
1197;10035;1;2000
1197;14685;1;11325
1198;10035;1;300
1198;10647;1;6160
1199;10008;1;4674
1199;12576;1;"2642,5"
1200;10035;1;150
1200;11064;1;1035
1200;11701;1;21870
1200;11702;1;6561
1200;11723;1;"13105,2"
1200;11735;1;10350
1200;11788;1;11430
1200;14123;1;8162
1200;14130;1;1215
1200;14500;1;"3112,5"
1200;14519;1;14375
1200;14656;1;10692
1200;14661;1;506
1200;14794;1;"3537,5"
1200;14795;1;550
1200;14953;1;169857
1201;10742;1;76900
1201;14004;1;6786
1202;14653;1;3198
1203;7576;1;15105
1203;7578;1;42930
1203;7723;1;75525
1203;8557;1;640
1204;14657;1;1200
1205;13827;1;511668
1206;7522;1;13168
1206;7523;1;32920
1206;7564;1;8844
1206;7574;1;23044
1206;10591;1;5285
1206;11872;1;12026
1206;14413;1;167892
1207;7522;1;13168
1207;7523;1;16460
1207;7528;1;25120
1207;7546;1;9420
1207;7551;1;6584
1207;7553;1;5495
1207;7554;1;19625
1207;7745;1;7850
1207;10580;1;"1826,2"
1207;11811;1;"3745,5"
1207;12240;1;9345
1207;12367;1;16635
1207;13956;1;13325
1207;14000;1;11150
1207;14484;1;12199
1207;14490;1;30924
1208;14139;1;"9923,5"
1209;13827;1;219600
1210;7536;1;7065
1210;7553;1;5495
1210;10583;1;6080
1210;12153;1;8900
1210;13799;1;62095
1210;13956;1;7175
1210;14419;1;"9737,5"
1211;9003;1;240
1211;14747;1;37960
1212;14816;1;"98710,4"
1213;11795;1;18600
1214;11789;1;1905
1215;14671;1;100098
1216;10035;1;2400
1216;14214;1;33078
1217;11558;1;109068
1217;14766;1;24149
1218;10640;1;"265537,5"
1218;10881;1;34360
1218;14907;1;181875
1218;14911;1;"143317,5"
1219;10881;1;40230
1219;10937;1;176670
1219;11006;1;147648
1219;13829;1;145275
1219;14538;1;32035
1219;14908;1;14155
1220;10035;1;16000
1220;10602;1;15645
1220;11479;1;164566
1221;8548;1;10320
1222;8548;1;10320
1223;8548;1;10320
1224;14648;1;136000
1225;11702;1;3751
1225;11723;1;"1358,3"
1225;11817;1;"14999,5"
1225;14651;1;12276
1226;10035;1;200
1226;10582;1;"1045,2"
1226;10789;1;9240
1227;10035;1;6800
1227;12334;1;26820
1227;14746;1;36654
1227;15054;1;135888
1228;7848;1;10400
1228;10035;1;2000
1229;5791;1;45188
1229;6045;1;30415
1229;9224;1;23225
1229;10035;1;8400
1229;10869;1;"33456,5"
1229;12459;1;23463
1229;12498;1;51095
1229;13785;1;31284
1229;14186;1;19987
1229;14554;1;21725
1229;14781;1;30415
1229;14884;1;22770
1229;14959;1;8280
1229;15033;1;38236
1230;8517;1;100
1230;10802;1;"2761,5"
1231;10035;1;160
1231;14136;1;3206
1232;10035;1;240
1232;13809;1;6120
1233;8625;1;1080
1233;13984;1;23250
1234;7570;1;23850
1234;7719;1;28620
1234;8572;1;480
1235;7531;1;2400
1236;7453;1;9600
1236;10035;1;80
1237;10035;1;80
1237;14667;1;2760
1238;8636;1;800
1238;14135;1;13608
1239;10008;1;4524
1240;11792;1;738
1240;13990;1;1524
1240;14643;1;343
1241;12996;1;1200
1241;13570;1;50320
1242;8517;1;100
1242;14518;1;"2383,5"
1243;9003;1;240
1243;10035;1;2000
1243;13570;1;12506
1244;10035;1;1040
1244;14816;1;49713
1245;9003;1;240
1245;14000;1;16875
1246;8525;1;300
1246;14201;1;7875
1247;13827;1;"5964,5"
1248;6256;1;12750
1248;10035;1;2400
1249;10035;1;2400
1249;10853;1;38598
1250;10771;1;79028
1250;12345;1;160960
1250;14555;1;32642
1251;10035;1;4400
1251;11349;1;31290
1251;14040;1;50958
1252;10035;1;60
1252;10991;1;5920
1253;14197;1;"4495,5"
1254;10035;1;1820
1254;13963;1;4440
1255;10035;1;2000
1255;14908;1;9000
1256;7515;1;"5089,5"
1257;7583;1;24335
1258;6045;1;67861
1258;10035;1;3700
1258;12271;1;8590
1258;14207;1;5180
1259;14665;1;"1702,5"
1260;7545;1;64000
1260;7546;1;66400
1260;7583;1;12000
1260;10035;1;2000
1260;10696;1;17688
1260;12353;1;61740
1260;14638;1;31290
1261;14831;1;17688
1262;14485;1;12584
1263;7528;1;49455
1263;10035;1;320
1264;10035;1;60
1264;13984;1;3775
1265;8243;1;48000
1265;10035;1;2400
1266;11785;1;"424,5"
1267;7515;1;1360
1267;10035;1;1700
1268;10035;1;80
1268;14670;1;8200
1269;10035;1;150
1269;11786;1;"424,5"
1270;11760;1;1695
1271;10035;1;5700
1271;11876;1;3116
1271;13799;1;1731
1271;14689;1;1510
1271;14968;1;"1132,5"
1272;10035;1;400
1272;14648;1;1375
1273;10035;1;160
1273;14485;1;25168
1274;10035;1;150
1274;11800;1;1215
1274;11898;1;"1447,2"
1274;14806;1;"1093,5"
1275;11810;1;3220
1276;8482;1;4800
1276;10035;1;2080
1277;10035;1;50
1277;11658;1;2464
1278;9003;1;260
1278;10576;1;31080
1278;10939;1;43660
1279;8517;1;160
1279;10035;1;2000
1279;10576;1;15100
1279;10939;1;44545
1280;8517;1;100
1280;11817;1;3910
1281;13570;1;19630
1282;12342;1;56978
1283;11785;1;280
1284;11859;1;"3587,5"
1285;10035;1;7400
1285;10569;1;3393
1285;10837;1;1480
1285;13958;1;"1642,5"
1285;14188;1;1850
1285;14201;1;1332
1285;14876;1;2146
1286;10035;1;1250
1286;13998;1;"1003,5"
1287;10847;1;7013
1288;14648;1;3400
1289;10035;1;50
1289;11747;1;"1438,2"
1290;10035;1;1700
1290;10773;1;2337
1291;11811;1;4140
1292;10035;1;2400
1292;12047;1;51852
1293;10035;1;2400
1293;10865;1;33078
1294;10035;1;12800
1294;10643;1;3376
1294;11131;1;"2642,5"
1294;11582;1;14069
1294;12126;1;"9592,5"
1294;13877;1;3020
1295;14138;1;22600
1295;14652;1;"62623,5"
1296;10556;1;44700
1296;10557;1;73010
1296;10573;1;149000
1296;10739;1;37995
1296;10755;1;30056
1296;11097;1;75750
1296;11416;1;222755
1296;11853;1;23690
1296;12039;1;70775
1296;13760;1;88655
1296;13793;1;86420
1296;13809;1;52440
1296;13827;1;185250
1296;13857;1;56000
1296;13970;1;26075
1296;13998;1;22400
1296;14061;1;45540
1296;14092;1;27404
1296;14250;1;33750
1296;14568;1;86632
1296;14628;1;78225
1296;14745;1;78225
1297;11693;1;7011
1297;11715;1;13200
1297;11792;1;615
1297;13892;1;1920
1298;10035;1;1700
1298;10603;1;13744
1298;10755;1;2577
1298;10793;1;3700
1298;11773;1;62440
1298;11888;1;6872
1298;13825;1;17425
1298;13971;1;83694
1299;13995;1;1320
1300;11858;1;"3832,5"
1301;7610;1;7850
1301;10035;1;6500
1301;10299;1;18018
1301;10583;1;481000
1301;10587;1;132860
1301;11117;1;162162
1301;12367;1;8872
1301;13572;1;15080
1301;13971;1;12064
1301;14298;1;2960
1301;14669;1;49010
1301;14844;1;73000
1301;14881;1;18450
1302;14124;1;3791
1303;14609;1;"44488,5"
1304;14817;1;"16457,5"
1305;7693;1;138160
1305;10035;1;6500
1305;10579;1;18850
1305;10714;1;78232
1305;11463;1;35520
1305;12367;1;70976
1305;13809;1;30200
1305;14433;1;39220
1305;14635;1;100450
1305;14837;1;8294
1306;11743;1;56977
1306;14129;1;4920
1306;14634;1;6810
1306;14652;1;6150
1306;14667;1;"2610,5"
1307;7592;1;44442
1307;7625;1;9420
1307;10004;1;83700
1307;10035;1;2400
1307;10555;1;150960
1307;11117;1;41769
1307;14207;1;39220
1307;14819;1;10035
1308;7684;1;74137
1308;14923;1;104125
1309;7593;1;24335
1309;7598;1;20575
1309;7647;1;"44352,5"
1309;7695;1;9420
1309;9617;1;167895
1309;13966;1;39260
1309;14435;1;358005
1309;14833;1;154660
1309;14923;1;204927
1310;11693;1;2214
1310;11783;1;16575
1310;11788;1;"878,5"
1310;11792;1;615
1310;13806;1;14160
1310;14650;1;"6902,5"
1310;14795;1;411
1310;14797;1;7480
1311;11859;1;58995
1311;14058;1;78750
1311;14309;1;46228
1311;14444;1;114954
1311;14790;1;378000
1311;14954;1;18150
1312;11800;1;9559
1313;11786;1;1410
1314;10035;1;2400
1314;12053;1;11325
1315;12367;1;89520
1316;10645;1;35908
1317;10579;1;80220
1317;14433;1;194620
1317;14916;1;75000
1318;10035;1;2400
1318;11097;1;77765
1318;12321;1;7632
1318;13984;1;54360
1318;14844;1;147225
1319;14651;1;24651
1320;10035;1;2000
1320;10587;1;63325
1320;11990;1;23670
1320;13751;1;43624
1320;14003;1;74745
1320;14096;1;120745
1320;14752;1;30200
1320;14963;1;22880
1321;11788;1;508
1321;14499;1;"385,5"
1321;14795;1;550
1322;11693;1;1494
1322;11715;1;7533
1322;11783;1;16300
1322;11792;1;9213
1322;12906;1;2938
1322;13951;1;2002
1322;14129;1;1743
1322;14139;1;5650
1322;14650;1;7620
1322;14652;1;747
1322;14795;1;"412,5"
1322;14802;1;1245
1323;7594;1;144000
1323;10035;1;7600
1323;10299;1;9284
1323;10568;1;69331
1323;10699;1;17365
1323;10747;1;64526
1323;11006;1;201761
1323;11117;1;25172
1323;13810;1;22600
1323;14143;1;24960
1323;14234;1;12835
1323;14481;1;"135197,64"
1323;14669;1;5453
1323;14787;1;5811
1323;14904;1;70215
1323;14963;1;11440
1324;7641;1;52800
1325;11898;1;39200
1326;10556;1;57380
1327;7552;1;5028
1327;10035;1;2800
1327;10643;1;27008
1327;14253;1;95038
1327;14786;1;57646
1328;13806;1;17496
1329;11790;1;11303
1330;14129;1;"1867,5"
1331;7115;1;360800
1332;10035;1;2400
1332;10602;1;847763
1332;10740;1;6795
1332;11748;1;1840
1332;12259;1;52000
1332;15107;1;103860
1333;11800;1;"3766,5"
1333;14129;1;2739
1333;14136;1;9545
1333;14197;1;12393
1333;14803;1;"6925,5"
1333;14817;1;4830
1333;14831;1;"2974,8"
1334;10035;1;2000
1334;10692;1;106723
1334;10968;1;"53982,5"
1334;14124;1;4520
1334;14526;1;7910
1334;14689;1;30955
1335;8572;1;480
1335;14828;1;14345
1335;14839;1;12464
1336;10500;1;4530
1336;12992;1;40716
1337;13998;1;18509
1338;13570;1;16125
1339;13920;1;151984
1340;13809;1;3825
1340;14251;1;3825
1341;10559;1;183270
1342;14813;1;3335
1343;6213;1;"3006,5"
1343;10035;1;2400
1344;7524;1;5866
1344;10035;1;2000
1345;10035;1;2000
1345;13818;1;24804
1346;8572;1;600
1346;13605;1;136680
1347;10035;1;100
1347;14667;1;"5334,5"
1348;8525;1;250
1348;14656;1;3993
1349;10744;1;16902
1350;14843;1;12375
1351;10035;1;100
1351;14371;1;1680
1351;14654;1;861
1352;7524;1;10699
1352;10035;1;2300
1353;10035;1;2400
1353;12344;1;11268
1354;10035;1;2000
1354;14508;1;2960
1355;11786;1;6860
1356;8699;1;1360
1356;12553;1;"27580,5"
1356;14609;1;94329
1356;14810;1;25197
1357;8552;1;880
1357;14819;1;71360
1358;10035;1;350
1358;10695;1;20514
1359;12082;1;26070
1360;10035;1;600
1360;14124;1;"3937,5"
1360;14668;1;"3712,5"
1360;14811;1;3206
1361;9003;1;150
1361;14124;1;"3937,5"
1362;10035;1;160
1362;14526;1;14690
1363;11786;1;"14574,5"
1364;10035;1;200
1364;14124;1;15255
1365;10035;1;150
1365;11715;1;972
1365;14519;1;1610
1366;10035;1;240
1366;14124;1;3955
1367;7509;1;109115
1367;10787;1;19630
1367;13760;1;21090
1368;10035;1;2000
1368;14833;1;1110
1369;10035;1;2400
1369;12039;1;6660
1370;11853;1;5200
1371;13810;1;11300
1372;10035;1;600
1372;14834;1;"6417,5"
1373;14419;1;2080
1374;9003;1;150
1374;13027;1;8040
1375;10035;1;650
1375;10558;1;46720
1375;11724;1;"845,9"
1375;14249;1;3076
1376;8517;1;200
1376;10603;1;"6442,5"
1377;10035;1;60
1377;14201;1;7770
1378;7707;1;11775
1378;10035;1;100
1379;10035;1;800
1379;11746;1;"8757,9"
1379;14130;1;7800
1380;10035;1;50
1380;14820;1;2260
1381;9003;1;480
1381;11394;1;93496
1382;10035;1;100
1382;10776;1;27420
1382;11326;1;60233
1382;12328;1;34732
1382;13827;1;38250
1383;8517;1;200
1383;11950;1;56927
1384;11859;1;8200
1384;12257;1;5125
1385;10035;1;2320
1385;12751;1;25732
1385;14445;1;25732
1386;10035;1;2360
1386;14916;1;14800
1387;10035;1;2520
1387;14424;1;67410
1387;14838;1;76398
1388;10035;1;2400
1388;10754;1;16542
1388;12471;1;14704
1389;8517;1;100
1389;8625;1;800
1389;12542;1;2185
1389;14608;1;6555
1389;14831;1;"11416,8"
1390;15030;1;4520
1391;10035;1;2000
1391;14831;1;"22753,2"
1392;14679;1;5453
1393;10035;1;100
1393;11794;1;"1867,5"
1394;10035;1;3000
1394;14677;1;4680
1394;14835;1;1925
1395;8513;1;100
1395;14000;1;15820
1395;14786;1;29602
1396;11788;1;12700
1396;14661;1;2024
1397;14643;1;"171,5"
1398;8648;1;1200
1398;14250;1;21605
1399;11736;1;"11106,5"
1399;14135;1;12342
1400;8699;1;1360
1400;13958;1;26520
1400;14000;1;74250
1401;10035;1;2000
1401;14752;1;"2642,5"
1402;10035;1;80
1402;14144;1;4674
1403;10035;1;3270
1403;10552;1;189540
1403;10582;1;5070
1403;10728;1;18954
1403;12604;1;2190
1403;13791;1;78840
1403;13877;1;170820
1404;11702;1;1200
1405;8516;1;630
1405;8557;1;600
1405;10604;1;32850
1405;10991;1;5920
1405;11094;1;14202
1405;14157;1;4560
1406;10035;1;50
1406;12994;1;2718
1406;14654;1;3690
1406;14846;1;3000
1407;14820;1;2147
1408;11804;1;"35842,5"
1409;10741;1;96590
1409;13763;1;45323
1409;14435;1;101750
1410;14608;1;47443
1411;14135;1;13560
1412;14135;1;10206
1413;14823;1;3885
1414;10442;1;151931
1415;10035;1;2220
1415;13909;1;65284
1415;14495;1;30065
1415;14781;1;72156
1416;10035;1;300
1416;12961;1;26336
1417;10035;1;3050
1417;10645;1;17572
1417;11811;1;13740
1417;12240;1;12150
1417;13657;1;260120
1417;13793;1;30750
1417;13955;1;17595
1417;14143;1;27945
1417;14831;1;3196
1418;10035;1;500
1418;10690;1;4235
1418;12250;1;271625
1419;8216;1;8000
1419;10035;1;2000
1420;13992;1;"5224,5"
1420;14795;1;825
1421;10035;1;360
1421;10573;1;15100
1422;10045;1;3771
1423;10035;1;300
1423;11768;1;9856
1423;11800;1;7047
1423;14055;1;10934
1423;14127;1;6225
1423;14831;1;"8602,8"
1424;10645;1;937584
1424;11747;1;18262
1424;13956;1;21567
1424;14836;1;"393877,2"
1425;11804;1;"38088,2"
1426;6147;1;12885
1426;10035;1;2400
1427;7502;1;"14522,5"
1427;10035;1;2500
1427;14250;1;3775
1427;14391;1;16460
1428;9003;1;240
1428;10645;1;17342
1429;10035;1;6520
1429;10549;1;42180
1429;10552;1;3700
1429;10687;1;8880
1429;11327;1;5920
1429;14749;1;7400
1430;9003;1;240
1430;10645;1;16808
1431;10610;1;291411
1431;14915;1;535383
1432;7076;1;1500
1433;7515;1;48800
1433;10035;1;320
1434;7515;1;73600
1434;8572;1;480
1435;10035;1;6480
1435;10517;1;4275
1435;11985;1;5250
1435;14876;1;30750
1436;10645;1;49010
1437;10645;1;217152
1437;10708;1;38657
1437;13647;1;29206
1437;14916;1;42920
1438;14130;1;3480
1439;8515;1;200
1439;14648;1;2750
1440;11902;1;1850
1440;12248;1;1850
1441;11656;1;"13052,5"
1442;7838;1;46090
1442;10035;1;2400
1443;8517;1;160
1443;14842;1;41287
1444;15053;1;86814
1445;10035;1;80
1445;14971;1;8305
1446;9618;1;15561
1446;10035;1;9600
1446;10586;1;7300
1446;10614;1;34310
1446;10643;1;17199
1446;12079;1;14800
1446;13898;1;10360
1447;6256;1;11100
1447;10035;1;2520
1448;10035;1;3700
1448;10610;1;450
1448;10968;1;975
1449;9003;1;840
1449;10035;1;560
1449;11600;1;17425
1449;12206;1;11947
1449;12299;1;175529
1449;12483;1;35841
1449;13657;1;159906
1450;8531;1;900
1450;10558;1;14060
1451;12536;1;30924
1452;10651;1;191481
1453;5674;1;7110
1453;7544;1;17940
1453;10035;1;2400
1453;13958;1;6540
1453;14744;1;32642
1454;5821;1;24820
1454;10611;1;14880
1454;10685;1;31500
1454;11851;1;7140
1454;11876;1;16368
1454;13729;1;14600
1454;13793;1;25550
1454;13809;1;5920
1454;14144;1;32250
1454;14207;1;19710
1455;14650;1;12520
1455;14814;1;"40865,2"
1456;14249;1;153800
1457;10583;1;49580
1457;13793;1;23360
1457;14837;1;46128
1458;10773;1;14269
1458;13809;1;18375
1458;14246;1;7154
1458;14681;1;18375
1459;10553;1;34920
1459;10599;1;6903
1460;14249;1;279396
1461;13827;1;1536
1461;14648;1;"14004,6"
1461;14658;1;"23512,8"
1462;10640;1;18800
1462;14787;1;25810
1463;11280;1;45872
1463;12053;1;23312
1463;13785;1;65934
1464;14197;1;"5579,8"
1464;14660;1;24260
1465;10035;1;1700
1465;10755;1;4295
1466;8517;1;160
1466;11256;1;11037
1466;12311;1;90843
1466;14253;1;63240
1467;14805;1;2280
1468;10035;1;60
1468;14677;1;"3587,5"
1469;14805;1;729
1470;7649;1;20575
1470;10035;1;240
1471;10035;1;100
1471;11541;1;23374
1472;8517;1;100
1472;11811;1;"8739,5"
1473;12996;1;750
1473;13966;1;24160
1474;13959;1;3285
1475;10035;1;150
1475;13809;1;20385
1476;10035;1;50
1476;11790;1;1771
1477;13959;1;9945
1478;11796;1;3100
1479;7797;1;12000
1479;10035;1;80
1479;12906;1;3390
1480;14405;1;34276
1481;14521;1;14690
1481;14522;1;18080
1482;14795;1;"9762,5"
1483;8517;1;4800
1483;10568;1;26740
1483;10774;1;60830
1483;14785;1;54811
1484;10035;1;1950
1484;13951;1;385
1484;14915;1;1510
1485;10035;1;2100
1485;10645;1;27265
1485;13810;1;5650
1486;10035;1;2000
1486;14040;1;38356
1487;10035;1;2000
1487;11888;1;43809
1487;13925;1;280893
1488;10336;1;197100
1489;11817;1;39617
1490;8572;1;300
1490;10591;1;32130
1491;10803;1;10274
1491;11888;1;22350
1492;11794;1;"60631,5"
1493;10035;1;1300
1493;10789;1;74970
1493;13959;1;19980
1494;10035;1;4400
1494;10548;1;256230
1494;10991;1;11100
1494;11131;1;56210
1494;12062;1;2220
1494;13559;1;18500
1494;13570;1;11322
1494;13828;1;9620
1495;6070;1;8380
1495;10035;1;4800
1495;11131;1;24160
1496;7818;1;249
1496;10035;1;200
1496;11731;1;"241,2"
1496;11819;1;308
1496;14114;1;243
1497;6199;1;9000
1497;10035;1;6400
1497;13817;1;7821
1497;14041;1;2292
1497;14819;1;6750
1498;10035;1;2400
1498;14890;1;5334
1499;11729;1;11350
1499;13956;1;8200
1500;10035;1;2800
1500;12120;1;45072
1501;14608;1;19320
1502;14519;1;58650
1503;10035;1;80
1503;13802;1;10127
1504;12384;1;96460
1505;7455;1;4800
1505;10035;1;2000
1506;7569;1;31200
1506;8517;1;160
1507;11051;1;"1174,5"
1507;11743;1;3565
1508;10035;1;320
1508;14403;1;51370
1509;11062;1;239
1510;8525;1;500
1510;10035;1;2000
1510;10555;1;"26731,5"
1510;11101;1;91635
1511;10035;1;200
1511;14134;1;1920
1512;13572;1;12818
1513;10035;1;2400
1513;10780;1;15192
1514;14111;1;"1160726,4"
1515;14111;1;"1368842,4"
1516;14428;1;"1095966,9"
1517;10035;1;2000
1517;10699;1;4530
1517;14487;1;11660
1517;14591;1;31200
1518;8571;1;600
1518;10695;1;17578
1519;10035;1;100
1519;11811;1;11270
1520;8531;1;570
1520;14120;1;12258
1520;14130;1;5880
1521;8571;1;960
1521;13998;1;"59429,5"
1522;8572;1;300
1522;13994;1;33777
1522;14831;1;"8602,8"
1523;10035;1;2250
1523;11386;1;"16888,5"
1523;11820;1;17864
1523;13998;1;13560
1523;14055;1;11011
1523;14129;1;8466
1523;14831;1;"28461,6"
1524;14017;1;13320
1525;8517;1;160
1525;14964;1;16808
1526;7442;1;16000
1526;10035;1;80
1527;8572;1;960
1527;10803;1;101806
1528;10035;1;2520
1528;11097;1;45300
1529;10035;1;2000
1529;11101;1;12835
1529;14786;1;10127
1530;7515;1;12800
1530;7718;1;40000
1531;10035;1;2000
1531;10576;1;3000
1532;14500;1;"622,5"
1533;10035;1;2000
1533;14628;1;1510
1534;10035;1;1440
1534;10841;1;92110
1535;10035;1;50
1535;10592;1;3850
1536;9223;1;24052
1536;12303;1;11167
1537;13561;1;"179172,5"
1538;10555;1;77010
1538;10791;1;108720
1539;6091;1;9387
1539;10035;1;11200
1539;10568;1;79458
1539;10569;1;23370
1539;10739;1;48320
1539;11315;1;60792
1539;13793;1;85315
1539;14019;1;69331
1539;14107;1;30955
1539;14480;1;"556876,6"
1539;14595;1;3576
1539;14916;1;33220
1540;10855;1;219904
1541;10443;1;12580
1542;10771;1;150325
1543;14042;1;11310
1544;11876;1;40716
1544;14109;1;50545
1544;14144;1;18096
1544;14891;1;91913
1545;10557;1;3650
1546;8517;1;140
1546;10970;1;12580
1546;13558;1;15080
1546;13963;1;7400
1546;14535;1;14060
1547;10035;1;2000
1547;10693;1;6293
1547;11600;1;6150
1548;12349;1;173715
1549;10035;1;100
1549;13558;1;28652
1550;10383;1;47634
1550;10642;1;302252
1551;13561;1;"61532,5"
1552;6647;1;"3505,5"
1552;10642;1;"34665,5"
1552;13576;1;36855
1552;13734;1;23212
1552;14303;1;21033
1552;14837;1;21812
1553;10731;1;158238
1554;11745;1;"28009,5"
1555;10704;1;118260
1555;14053;1;38480
1556;10035;1;2400
1556;10638;1;54760
1556;10977;1;361522
1556;11207;1;28470
1556;11985;1;84680
1557;10035;1;2000
1557;14786;1;14326
1558;10035;1;10800
1558;10554;1;60590
1558;10614;1;32850
1558;11987;1;124830
1558;13793;1;43800
1558;14628;1;48910
1559;10035;1;80
1559;14839;1;12064
1560;8515;1;200
1560;11816;1;"1702,5"
1560;14519;1;"29169,5"
1561;7562;1;15637
1561;10035;1;450
1562;15028;1;24915
1563;10035;1;2400
1563;12547;1;16224
1564;15028;1;57750
1565;10035;1;2400
1565;10446;1;21750
1565;10586;1;7300
1565;10614;1;56940
1565;10741;1;93440
1565;10977;1;88298
1565;11417;1;11128
1565;14041;1;51750
1565;14744;1;200304
1566;15036;1;"119668,8"
1567;10639;1;71780
1568;14908;1;158550
1569;10614;1;35485
1569;10977;1;300
1569;11101;1;"981,5"
1569;11131;1;72480
1569;14628;1;39260
1570;10035;1;2800
1570;14479;1;"22382,5"
1571;10581;1;16390
1571;14904;1;632505
1572;10035;1;2400
1572;12354;1;29520
1573;10035;1;80
1573;10555;1;18120
1574;11154;1;280350
1575;7443;1;23550
1575;10035;1;2100
1576;7467;1;7407
1576;10035;1;2000
1577;8612;1;1430
1577;14251;1;63000
1577;14907;1;77380
1578;10035;1;2400
1578;10552;1;74460
1578;10582;1;19475
1578;10604;1;27740
1578;10696;1;49985
1578;10697;1;33580
1578;10789;1;8250
1578;14536;1;57670
1578;14749;1;14800
1578;14914;1;73629
1579;10035;1;2000
1579;10576;1;2590
1579;11856;1;2050
1580;10035;1;50
1580;11804;1;1800
1581;13958;1;17680
1582;7534;1;9053
1582;7542;1;14814
1582;7551;1;5761
1582;7553;1;10205
1582;7592;1;11522
1582;7683;1;62548
1582;7721;1;49380
1582;7730;1;32920
1582;9415;1;32920
1582;10035;1;2000
1583;7546;1;3180
1583;10035;1;1760
1584;7483;1;5565
1585;10554;1;9815
1586;10035;1;50
1586;14831;1;1608
1587;10035;1;2400
1587;14166;1;233208
1587;14308;1;37548
1588;10582;1;27336
1588;14455;1;67950
1589;10035;1;400
1589;13825;1;22770
1590;7537;1;19200
1590;10035;1;120
1591;11064;1;1150
1591;14814;1;2070
1592;10789;1;14630
1592;12996;1;750
1593;10035;1;2000
1593;10716;1;6258
1594;14842;1;"5063,5"
1595;7489;1;4190
1595;10035;1;2000
1596;9003;1;330
1596;10573;1;5285
1596;10725;1;4235
1597;14842;1;3895
1598;5979;1;"43783,79"
1599;5979;1;33972
1599;10601;1;4590
1600;14790;1;80785
1600;14822;1;6780
1601;10696;1;5226
1601;13559;1;11895
1601;15088;1;5285
1602;7802;1;165996
1602;8558;1;1500
1603;10035;1;280
1603;13654;1;81415
1604;10035;1;2000
1604;10718;1;6000
1605;10599;1;3080
1605;10739;1;"9437,5"
1605;11392;1;49830
1605;14188;1;11325
1605;14404;1;4530
1606;10035;1;180
1606;14843;1;6660
